,logFC,AveExpr,t,P.Value,adj.P.Val,B
AQP6,2.8905947801816922,-0.5357516820489747,3.0177584613291617,0.0029088251970809534,0.11481460852198104,-1.7860150285258705
GPR110,3.611568039504652,3.7923257301893987,3.017079400423926,0.0029150363517735727,0.11481460852198104,-1.844831293583999
SDC1,1.9383998649882512,8.339368582643854,3.0149039382624645,0.0029350168781774044,0.11529028109778801,-1.942006520869315
ATP2C2,2.2103485594413863,4.019906624667618,3.01361587071991,0.0029469064421090083,0.11529028109778801,-1.8783772131131018
UCK2,0.8425454240504662,4.230235909251339,3.010906628895484,0.0029720589632095573,0.11529028109778801,-1.907293257083781
COBL,1.546279018996446,4.936180661243391,3.0108108581350357,0.002972951699329533,0.11529028109778801,-1.9668831614001467
CRB3,1.713150532980778,4.269702808797332,3.007539680268288,0.003003592793385802,0.11571390529617162,-1.9204612963260788
C9orf125,1.329637442843151,4.639210501949068,3.0048710622000754,0.0030288045522371796,0.11583801709742267,-1.9614484205029035
CCL15,3.509700710565613,1.3009474746978227,3.004373038408035,0.003033531123390716,0.11583801709742267,-1.77071041381111
RAB3B,2.1335991649126296,0.6263197169863449,3.0039987240335697,0.003037088075066423,0.11583801709742267,-1.786113491107891
GJB5,3.8254116459833725,1.5236530988336459,3.0032855091599155,0.0030438760729358336,0.11583801709742267,-1.7707770263186795
APOBEC1,3.935962215648118,0.43365467341886066,3.003032110155971,0.003046291145979024,0.11583801709742267,-1.793583821059129
LIPH,2.6713417912922583,5.118113110024621,3.0005342329891116,0.0030701921586196402,0.11624473794549975,-2.006776570947369
GPX2,2.930784613866086,7.5045330488770645,2.996499866973909,0.0031091594681453135,0.1173758181487003,-2.021473275516918
PRKCI,1.0887594425325062,5.806836416425454,2.987655021888431,0.003196186313686216,0.11928200243747024,-2.070906447820037
AKR1C4,3.427550089321382,-1.1353552732686847,2.975724669436643,0.0033171191239674525,0.12166916520118952,-1.9010890256927433
LOC92659,1.1164192266962023,2.0123185275916953,2.9678642241139723,0.003399078130232136,0.12331013023633355,-1.8617012080525153
PRR15,2.1449070810088364,4.3335129010590485,2.9674090407338123,0.003403880682429746,0.12331013023633355,-2.036506403549649
SPATA17,1.8756416359339276,-0.387120703032796,2.962479626056166,0.0034562903918653317,0.1239337039494522,-1.9128803452546048
FOSL1,2.404016921127043,4.084249027895253,2.9617839534620445,0.0034637461432857346,0.12394860690790374,-2.0262833873414845
LRP5,1.1381883752543693,6.971485500021173,2.959814723837697,0.003484931107745536,0.1241773421533725,-2.139667634584603
VSIG2,3.5376861307331504,5.42024974851345,2.9581307095807956,0.003503141956820098,0.12424069756106353,-2.139223266592241
TSPAN8,3.275472740919291,7.787016561237515,2.955687607015992,0.0035297167854601965,0.12478753760002452,-2.1239262582445857
SP5,2.152325960164479,0.2980784904107643,2.9511016803322088,0.0035801001049847775,0.12631283255293174,-1.922208642301766
PRRG2,1.2046120106769314,3.583236714835472,2.9498122963268285,0.003594384250199864,0.12631283255293174,-2.0042349980861554
FHL2,1.5362576848118943,6.852707249630594,2.9438306056535977,0.003661337146808611,0.12714300159114872,-2.1866025798583335
SLC35A2,0.8281850304477425,5.60691125036752,2.940318918167151,0.0037011740569884914,0.12769856284336703,-2.195288172988392
LRRC66,2.54347252846461,2.203571548497703,2.9394735074603724,0.0037108236217984897,0.12769856284336703,-1.9378452618168494
SLC22A18AS,2.1561997321729685,1.2052474639494204,2.9391768497908033,0.0037142151503775705,0.12769856284336703,-1.933383786515721
CYP2C19,3.7581673218617837,-0.436380206951908,2.937797126788991,0.0037300261490320684,0.12776428089466654,-1.9719028530896576
PVR,0.9123091976513429,6.129443643276725,2.9366521963058903,0.0037431933362442513,0.12786582495236193,-2.2146873098453863
SPINT2,1.240925605926627,9.220729954850498,2.9350442978487705,0.0037617567708679916,0.12786582495236193,-2.1295544532812203
CYP4F3,2.7592914742780374,2.3148380113203006,2.932327154746301,0.0037933184259804392,0.1284330080919454,-1.9594156904424311
SLC6A8,1.819730859937879,6.182368509387228,2.931540578082593,0.0038025002809774257,0.12849677532992046,-2.228701346226935
C19orf33,3.363578754281386,6.424628795015631,2.930391173220923,0.0038159541159322546,0.12870438345805224,-2.2308381559537995
ITGB8,1.4507687161047285,5.807016056509929,2.9282882814328555,0.0038406814870183647,0.12929070413087063,-2.233673933510066
KIAA1244,1.9685920690217138,3.924775369772516,2.9260596205437173,0.0038670478752613354,0.1294358267905914,-2.1049419559676577
CNKSR1,1.338958178473176,4.632047394189928,2.9240262319370993,0.003891248596099927,0.12980689651700303,-2.1813629028958896
NDFIP2,0.7314158146188863,5.5960427904326915,2.921451135127302,0.00392209557755917,0.12990690355611603,-2.2461807624580867
ANXA13,3.320338533520782,2.7289061667624237,2.9208604899348805,0.003929202387773915,0.12990690355611603,-2.0079715694927156
S100A6,1.8407824175562748,10.88244681882967,2.9204286160605606,0.0039344062770375905,0.12990690355611603,-2.1121693258576633
ICA1,1.0050585458946486,5.462242277802115,2.918990646517979,0.0039517786923665395,0.12990690355611603,-2.2475834372036667
TBX15,2.81355440591274,1.3390916178118246,2.918647043630171,0.003955940213962439,0.12990690355611603,-1.9823466787739101
XKR9,2.334611291883662,1.2814951595291202,2.9165726568178565,0.003981149342260183,0.12990690355611603,-1.987824186935041
SPACA4,2.3996243941222075,-0.8312184358215108,2.915442376520332,0.003994946962495751,0.12990690355611603,-2.0328127303206975
CREG2,2.6291091789738696,0.017117052763065774,2.915137952116641,0.003998670623822505,0.12990690355611603,-2.0139543161933573
MAP7,1.0759316302663926,5.163489743124638,2.912189486251484,0.0040349004400257035,0.12990690355611603,-2.2508489741114355
GRAMD2,1.8847081002425206,1.1295416993877174,2.9104617253090255,0.004056269972701719,0.12995620010893522,-2.004108045720753
TRIM29,4.3069028658162125,6.337678976429098,2.9090457193604435,0.004073860782869689,0.12995620010893522,-2.289310364717698
SEMA4G,1.7561011865150848,5.138200590606955,2.9085247147311506,0.004080350685708831,0.12995620010893522,-2.2592168191832993
MAFF,1.3136800323228979,5.901248454617266,2.9003627365945293,0.004183263126433983,0.1322271644595991,-2.3109937578384443
TTC39A,1.4192502964707812,4.96395305235324,2.8986556301438458,0.00420508557344533,0.1325976412889049,-2.2746282160187854
LRRC16A,1.0981320353839177,4.912398502887472,2.89711733016671,0.004224839241152534,0.1325976412889049,-2.2752180351795834
NEBL,1.4002699323151608,5.251083029603803,2.8914641199412703,0.004298164539673639,0.1336960808348353,-2.311473491050213
AKAP1,0.9147818612452099,6.314234355638453,2.890268310898261,0.004313823156385393,0.1336960808348353,-2.3400197401177665
SLC39A4,2.057411247278032,5.2399766683741715,2.8890263684576483,0.004330141057979148,0.13374818152066822,-2.3174045385261635
RHBDL1,2.0862046308186524,1.1533198099585884,2.882077168945051,0.004422492329993944,0.13561870053554603,-2.072273109113166
RASSF6,1.6858625124659308,4.2275517281636015,2.8810036977562277,0.004436917613794986,0.13561870053554603,-2.2574106638103806
PLA2G4F,2.737737510365888,0.6601496554388637,2.878458014709162,0.0044712984632795955,0.1361966794887553,-2.087143676037272
REPS2,1.2686180112600134,5.024117614616295,2.873491380208787,0.004539077106715764,0.13707102518485836,-2.3458751074013002
LOC100130933,2.05262636155188,2.48784732924742,2.872476063586295,0.004553047916495718,0.13707102518485836,-2.117899128982488
C5orf32,1.489783153635428,7.530788690294621,2.8719870083514665,0.0045597913452492264,0.13707102518485836,-2.3585421578099925
ANXA10,4.389008441060639,5.032363188643552,2.8712427149406077,0.004570071676978921,0.13707102518485836,-2.3523926411536125
SLCO4A1,2.138602612204376,4.1224494372347005,2.871242674523606,0.00457007223580097,0.13707102518485836,-2.27189715864809
KCNJ14,1.0657377142652746,0.6630854542404445,2.8677455338594044,0.004618659387171456,0.13819430560108362,-2.1123229486349095
DNAJA4,1.1484448998187524,5.361929597151286,2.8661816891752565,0.004640538714570298,0.13829487585961747,-2.384698555460228
SLC27A2,2.143317768857675,1.970198505035616,2.8647053518411916,0.004661280532553531,0.1386013154662285,-2.1188701467226223
SLC44A3,1.2932457883572193,5.020883101084579,2.8629000543177874,0.0046867590797024985,0.13891427669569392,-2.3737962300087743
CYB561,0.9488207736921925,6.950609397910393,2.8550260072717593,0.004799380101825656,0.14141122669910036,-2.4228907430676414
ECE2,1.1674020483676972,3.075405676395276,2.846937316514544,0.004917637027484868,0.1431073016626423,-2.222468393619998
CRYM,2.3320813381473933,0.4610117484544382,2.8455428764553967,0.004938290283555922,0.14347118602687386,-2.1673462266426817
PHLDA2,2.4243212284175373,4.685625225937496,2.8401093555578707,0.005019523676637388,0.1448749735260293,-2.4090629687858804
PPP1R1C,1.8658223730283405,0.269087378105303,2.8379391406638366,0.005052308320708329,0.14522051625952298,-2.1880809643471886
FERMT1,2.370741297930766,5.500040793814002,2.8376796851811967,0.005056240853520822,0.14522051625952298,-2.466437851311731
PTK6,2.6884447688715385,4.922262188156945,2.8368462827485463,0.005068891505523724,0.14534674893526173,-2.4358123095651987
NR2F6,1.1080884947897243,5.757631813362888,2.8359449801496717,0.005082605312322184,0.1455030067134055,-2.479789008995225
LMO7,1.3236870311219704,7.561042491583819,2.8332876409585657,0.00512323520438456,0.1455712454620795,-2.459844021203939
MUC5B,4.258841354608532,7.138109032178437,2.8332720681744217,0.005123474177216511,0.1455712454620795,-2.47456258848381
CA13,1.331597136024834,3.2935927868328765,2.8330859952912686,0.005126330352521259,0.1455712454620795,-2.2783828536502826
ECT2,1.4046971231973813,4.890601076879427,2.831621099175277,0.005148866886653435,0.14597576554979128,-2.4472708888894137
SLC6A14,4.017966707047062,4.572138661489904,2.828261277296938,0.005200897028529005,0.14645515824318622,-2.4301264637464053
PKP4,0.6242052632338311,6.531559970471745,2.826061239628429,0.005235225786593916,0.14645515824318622,-2.508659122089768
KIAA1522,1.3004028048430962,7.538554472170334,2.82544534233154,0.005244872978390562,0.14645515824318622,-2.481239953418806
GCNT3,2.957648801602181,6.52637738817611,2.8234938443043154,0.0052755475615778044,0.14685978189770854,-2.515480720940065
C11orf9,1.6803262893062083,7.21319514291353,2.8219518426646806,0.005299900935652617,0.1469256917158075,-2.5017988969104734
EPB41L1,1.0339237316106447,6.893379106661978,2.8201971306113323,0.005327738217925412,0.1470842858692391,-2.516389376177042
PHGR1,4.301932125146985,0.33467805864480615,2.8193206286339687,0.005341693110207034,0.1471561855806881,-2.2297979823708034
EI24,0.5244137095729178,6.813822202058005,2.815405237062608,0.005404437784164818,0.14820955082243892,-2.531066862203382
CPD,0.9621734168382989,7.423438793289893,2.8142182667508666,0.005423591231581524,0.14849298899656746,-2.514736436932438
LONRF3,1.4533669111280916,1.9071672738531071,2.813720500616088,0.0054316417649545295,0.14849298899656746,-2.241600477790925
EFNA1,1.5217804243706485,6.687401123879717,2.812846594337454,0.005445802049250828,0.1486492881846668,-2.5406602428820615
SLC10A5,1.2071700812662938,-0.9442028250198984,2.812069864426871,0.005458415935313223,0.14867355389567735,-2.268407289324591
SLC7A4,2.2125370119290295,1.845108418610193,2.8117523464913843,0.005463579993780714,0.14867355389567735,-2.2449355184871447
KIAA1199,2.502543652871518,5.4492319859645395,2.805340042018861,0.005568824745059596,0.15026173020705602,-2.5490803598738374
ITGA3,1.5261560278359836,8.574373941321035,2.8047383049838994,0.005578795074128732,0.15026173020705602,-2.497611757886945
FHDC1,1.2188624519206703,3.955684815689227,2.8031692745473697,0.005604869146628881,0.15026173020705602,-2.4299262636393326
GPSM2,1.022333816534152,3.6379182021922816,2.802547300477117,0.005615235725764319,0.15026173020705602,-2.3939764242711234
DMBT1,4.645807244150124,6.052003981244766,2.7992178066954243,0.005671026275035562,0.15056049409660438,-2.5807872264218195
GPRC5D,1.8444801976842973,-0.5699823723576141,2.796912004582779,0.005709958297001992,0.15069810624855953,-2.2955542367594366
CYP3A5,2.6857092066329176,5.759123008013147,2.793654663086607,0.005765370665087577,0.15126689436591959,-2.590640394649242
MMP28,1.9169445921001,5.254513706023396,2.7898410369528577,0.005830867238614354,0.15253825943988755,-2.579622812323925
MDFI,1.7146246181261335,4.765615738944816,2.7826658624026837,0.005955932356149257,0.15466098091794073,-2.5650393168259793
MALL,1.976376535173884,7.180674656215898,2.782088545269402,0.005966100317329318,0.15469164118716203,-2.6067770127698693
TINAG,3.594480916878115,-0.819558293307865,2.7813564938481385,0.005979016201785359,0.15469164118716203,-2.3341004186530245
IHH,3.3669014845358953,2.6097507565422116,2.7767342258496273,0.006061156990539885,0.15590927600467275,-2.36218942759459
RUSC1,0.7518765258051721,5.773958491424526,2.776488400976721,0.006065554029698014,0.15590927600467275,-2.63555020697429
EPS8L2,1.3218465920871019,6.918599248544851,2.775803131527935,0.006077826657307925,0.15590927600467275,-2.631317819292581
CTTN,0.724159963703193,8.317573107944396,2.775187291231459,0.006088875098584454,0.15590927600467275,-2.5834241976840047
SLC44A4,2.3244164394100792,7.47440409043473,2.7740038564953875,0.006110157642458113,0.15590927600467275,-2.6173422370218904
UGT1A8,2.874466616963515,-1.2428458456180194,2.7738026747003572,0.0061137823471574424,0.15590927600467275,-2.3578328792721774
TSTA3,1.2766799892700051,7.127123220103466,2.7729629459162743,0.006128932884302474,0.15590927600467275,-2.632169386160256
PLCD3,1.6968509356547035,5.775869272147298,2.7725256780396075,0.006136835639625026,0.15590927600467275,-2.6458449500604955
BCL2L1,0.841349277800286,7.844257610390295,2.7672259800326464,0.006233355550153315,0.15767881870114836,-2.621302808945549
C1orf226,1.4092947098091124,3.4106978412507676,2.7632183513420436,0.006307256540035441,0.15778479089428793,-2.4671645148091574
DAP,0.5815733383594424,7.979032073490144,2.762242777412503,0.00632536611024795,0.15778479089428793,-2.629141095261156
TMC7,1.8342981888299348,3.8057742741421126,2.761936601467692,0.006331059371164261,0.15778479089428793,-2.5169351758655054
NCKAP1,0.7057701532476433,7.556152081853479,2.760691365062999,0.006354262154355662,0.15778479089428793,-2.6486331798276197
SIX4,1.7139117121373313,2.4572946374553446,2.7596033701792564,0.0063745981443201205,0.15778479089428793,-2.3945731520495808
TMED3,0.8228801845569382,7.038021355661114,2.7587477501092996,0.006390632213071388,0.15778479089428793,-2.6716604618789868
NPC1L1,2.755017120744569,4.483024274125341,2.7583664223592796,0.0063977899625928085,0.15778479089428793,-2.6020576930024224
CAPN2,0.8082212642214,8.664663136970871,2.758226761358435,0.006400413302008746,0.15778479089428793,-2.6139451110401146
AZGP1,2.885871331967068,5.3911769416474975,2.75808136868574,0.006403145339638821,0.15778479089428793,-2.6687407026588086
IYD,3.26264874429663,2.911747562083586,2.7569641442871435,0.006424174148532541,0.15778479089428793,-2.4331627273718577
CNNM1,2.0519682543604882,2.5019938750065394,2.7507591084089458,0.0065421119367293805,0.15882630403055925,-2.4185962679265107
AKR1B10,3.9346434906804104,4.0491535517923065,2.750214534011901,0.006552555686638791,0.15882630403055925,-2.5756475637779026
BCAS1,3.1032093156905955,5.329604003350483,2.746527813197684,0.006623657452231755,0.15974327407357408,-2.695240907270831
CDC6,1.436682527120548,3.1278704645730957,2.745714268258417,0.006639441297708376,0.15974327407357408,-2.480667993516948
AK3L1,1.8116184357269383,3.2188011151445317,2.7429887012275507,0.00669256965407915,0.16019237575598266,-2.4966179404822038
LANCL3,1.736194819438825,-0.5508975294208269,2.7427468173472667,0.0066973031615808675,0.16019237575598266,-2.414700154163608
DDC,3.305640923486032,2.172372341754928,2.7412675179157096,0.006726318152221814,0.16019237575598266,-2.4242002072228144
TOR1B,0.6399594246594171,5.124403225115039,2.7402839851550516,0.006745672167448999,0.16019237575598266,-2.6993296730394727
GALNT12,1.4123507030180207,5.341981267718292,2.7375161621801665,0.006800408672563536,0.16071869915175568,-2.7188941101344866
MANBAL,0.582192383945956,5.89369795657751,2.7355463868496326,0.006839607728819241,0.160912737396377,-2.7432986001421606
